,playlistURI,participant,rating,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
406,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Real Good Man,4ns2xaym21aBOOUN1vaBPJ,https://p.scdn.co/mp3-preview/4b775098acd0c1360fe0453db2d6e72b3889499a?cid=961d9cfe0e7c426da68d7932c2693fc9,2015-06-16,"['contemporary country', 'country', 'country road']",0.56,0.827,-5.393,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,2,1,254600,47.0
407,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Say Yes,2fE4MbwX3QGMzNaMjGVhtw,https://p.scdn.co/mp3-preview/550f6fd63d8e2daeb1a94e46790ab81f1a575036?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-01-01,"['british soul', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.747,0.398,-12.932,0.0743,0.211,1.42e-06,0.113,0.428,117.901,5,0,268373,58.0
408,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Sure Be Cool If You Did,5yIiXdLRE85OBiQmCaUenq,https://p.scdn.co/mp3-preview/1fea8400fdbf81cacc3d97688e650f6af7337b80?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-03-26,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.576,0.726,-4.625,0.035,0.255,0.0,0.108,0.582,136.802,11,1,215720,52.0
409,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Troublemaker,0pRc0Pl1h5lXQY44I2OLIW,https://p.scdn.co/mp3-preview/8f78cfd9a12604b3009df138fb3ae298ef895491?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-01-22,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']",0.762,0.781,-6.236,0.074,0.0162,0.0,0.135,0.967,106.01,0,0,184747,11.0
410,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Body Party,0rFZaQ4crlGAzuCjWCQ2xu,https://p.scdn.co/mp3-preview/e6fa51684a3ae866365066764ccbc049ea49047b?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-07-05,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.577,0.576,-6.299,0.0563,0.0143,0.0,0.602,0.12,133.973,2,1,234040,62.0
411,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hall of Fame (feat. will.i.am),7wMq5n8mYSKlQIGECKUgTX,https://p.scdn.co/mp3-preview/a887360f6897298991dd402161835e86480fd9c5?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-09-10,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock']",0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,10,1,202533,77.0
412,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Mama's Broken Heart,2mXsZsJBThTaJXbNcg5QD4,https://p.scdn.co/mp3-preview/32ff311b098764133146a86c772d6c22ece834be?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-11-01,"['contemporary country', 'country', 'country dawn']",0.768,0.809,-4.204,0.0616,0.278,0.0,0.139,0.748,111.989,4,0,177773,67.0
413,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,It Goes Like This,2uE7ZJXWCPVotWhdodvDru,,2013-10-29,"['contemporary country', 'country', 'country road']",0.538,0.829,-6.389,0.0595,0.133,0.0,0.0873,0.545,167.917,11,1,187813,1.0
414,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Bugatti,0uFvvXbmGIXlf5ZgtHyYpf,https://p.scdn.co/mp3-preview/862bec193c3fd764cb90a966923f3cae66fed37f?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-01-01,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.6,0.592,-4.947,0.0545,0.0191,0.0,0.0955,0.0663,130.205,1,1,269267,61.0
415,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Downtown,4kY7rYtE4OQkJNq22OIYRI,https://p.scdn.co/mp3-preview/836c1353479380c809a95fc572ae76e93b70fc07?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-01-01,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",0.532,0.825,-5.287,0.0468,0.18,0.0,0.296,0.96,169.961,9,1,195867,54.0
416,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Get Your Shine On,29RpsWwBrDKyGIL5GRqzl7,https://p.scdn.co/mp3-preview/a76149287fcfb40b8a4a9b1d077b0f877a3ca0ec?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.497,0.927,-4.52,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,0,1,222013,46.0
417,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Brave,6Uy6K3KdmUdAfelUp0SeXn,https://p.scdn.co/mp3-preview/d138243fe36727cb94a7b5242ba80e9b46c32b60?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-07-16,"['acoustic pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock']",0.551,0.836,-3.838,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,10,0,220573,67.0
418,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Let Her Go,7DFNE7NO0raLIUbgzY2rzm,,2012-11-05,"['folk-pop', 'neo mellow']",0.509,0.538,-7.335,0.0572,0.385,0.0,0.104,0.244,75.089,7,1,252867,46.0
419,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Runnin' Outta Moonlight,6enPOmd3vSFpI4jjms8kXN,https://p.scdn.co/mp3-preview/4e4c3381509043f59a40848eeebb8eb540a7426e?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-01-22,"['contemporary country', 'country', 'country road', 'modern country rock']",0.526,0.801,-3.717,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,2,1,193773,62.0
420,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I'm Different,1odwi1SN3pJKENZe12U2OQ,https://p.scdn.co/mp3-preview/595c3ae01a706af0e08f0aab38189cf1da2cfedc?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.936,0.702,-5.305,0.0615,0.0473,0.0,0.0838,0.704,97.524,10,1,207040,45.0
421,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Go Getta,03b1NUHnoavfpLLKcEMfIb,https://p.scdn.co/mp3-preview/07105609bbd0f47c4d8f1afefc83b37adf926e51?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.392,0.751,-6.586,0.155,0.105,0.0,0.15,0.438,173.825,3,0,229347,49.0
422,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,On the Hotline,51XR8Z3LuwnINIpRZjUvfC,https://p.scdn.co/mp3-preview/9bc957bb8a39f80b2203699918a7363a94baef49?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-03-25,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'miami hip hop', 'pop r&b', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0.715,0.855,-5.456,0.211,0.0209,0.0,0.22,0.664,92.995,10,0,242906,0.0
423,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Wind It Up,3bVP9ukkqc9tnrfeoU4CEU,https://p.scdn.co/mp3-preview/216e3f7e7cf6e238a0dc501735944746894ea0e7?cid=961d9cfe0e7c426da68d7932c2693fc9,2022-04-25,"['dance pop', 'pop']",0.959,0.906,-6.902,0.0546,0.327,0.000319,0.337,0.944,119.998,8,1,190427,0.0
424,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Break It Off,4PgtB6Sul8WDTRZCe5e8St,https://p.scdn.co/mp3-preview/95117e8161b27ec3c9b7134cc73708b046044c65?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-04-10,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.897,0.738,-5.314,0.228,0.0166,0.0,0.0573,0.798,133.966,10,0,213373,50.0
425,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,First Time,40Fp6pxcS9l08kL1R50mR4,https://p.scdn.co/mp3-preview/2e844ed444780f6e50ad9b6cf4d301635ba2ec7e?cid=961d9cfe0e7c426da68d7932c2693fc9,2007,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0.442,0.952,-2.214,0.0541,2.41e-05,0.0,0.205,0.505,130.682,3,1,203640,49.0
426,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Ayo Technology,6kfQDanT6Buh4Wu73ghbav,https://p.scdn.co/mp3-preview/41c1c1d4616d9abfa963eb489b0d0530ba54d8e1?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-01-01,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",0.63,0.782,-5.44,0.132,0.0828,0.0,0.034,0.418,140.144,8,0,247947,66.0
427,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Outta My System (feat. T-Pain & Johntá Austin),3LGeYNY9aWQuBJovOOowqm,https://p.scdn.co/mp3-preview/5594b6b39b99c7193db88e94e72ca91fd9d77585?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-12-18,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.772,0.59,-6.957,0.183,0.0917,0.0,0.101,0.743,83.998,6,1,238267,55.0
428,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Teardrops On My Guitar,7gfzBsM4xaMb8c2WdpzEat,https://p.scdn.co/mp3-preview/4fb1658ade3c143c95b4ca6a41df2e49168e8451?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-11-11,['pop'],0.514,0.554,-6.338,0.0258,0.0174,0.00572,0.118,0.171,99.947,10,1,194653,23.0
429,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Shut Up And Drive,4Tn2llBm1g0UlWctmgPL8Z,https://p.scdn.co/mp3-preview/815076778fbb4e0706b748419cb2d0f33a37c373?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-06-02,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",0.735,0.826,-4.902,0.0349,0.00101,0.129,0.197,0.74,132.964,1,1,212280,67.0
430,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,https://p.scdn.co/mp3-preview/89c75d88795a8b49a074dbe476169a4327862960?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-05-09,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",0.427,0.9,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,11,1,334667,77.0
431,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Money Maker,2JpUkUR0OsOlUUfm6iS8ic,https://p.scdn.co/mp3-preview/9b3d81c1fb89fab6ec6f45f5b051d74bcbca4e8b?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.551,0.598,-6.79,0.27,0.15,0.0,0.299,0.612,78.756,1,1,230613,59.0
432,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Far Away,0ADZ5dmXhlfzjMw6lefoPl,https://p.scdn.co/mp3-preview/496bc725d8ec173d32f3ea03c2c82abc7aef61ee?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-09-26,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",0.518,0.797,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918,6,1,238173,70.0
433,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,LoveStoned / I Think She Knows (Interlude),5iyE2d4U3Vc5cqY9mPTlpy,https://p.scdn.co/mp3-preview/1a5ed5e071224f3466144980376c7848535b251e?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-09-12,"['dance pop', 'pop']",0.859,0.681,-6.247,0.0549,0.34,0.000161,0.213,0.852,121.243,1,1,444333,55.0
434,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Better Than Me,10fddGyyeUquZZ2uPTjD7P,https://p.scdn.co/mp3-preview/d9f81c3fc2fed42751e8e0631fc86566cd4a14b1?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",0.449,0.682,-5.295,0.029,0.205,0.0,0.175,0.254,139.924,2,0,223533,59.0
435,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Paralyzer,28IEbk5a7twNTbUEvWslUb,https://p.scdn.co/mp3-preview/54130229ee2da4115f57fa866498d29703f489b6?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-01-01,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock']",0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,11,0,208107,72.0
436,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,That's That Shit,41sLy8IQUSgvjjeW2CN0vc,https://p.scdn.co/mp3-preview/05d65c297db0005fadb3b4b0559b798263b2b077?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.866,0.63,-4.795,0.172,0.0199,0.0,0.036,0.75,82.044,9,0,257640,58.0
437,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Same Girl (with Usher),6OSmeoh8kXhCfz9WqvzDoJ,https://p.scdn.co/mp3-preview/d2617492225e012153fc341771943960896a425b?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-05-25,[unknown],0.717,0.583,-5.008,0.146,0.506,0.0,0.0821,0.816,139.76,1,1,252933,57.0
438,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Get Up (feat. Chamillionaire),3rKCDtV8UcF0RytSiXxypc,https://p.scdn.co/mp3-preview/50f0330fe6e27a7fb1790ccdb905b78dd9fd8a25?cid=961d9cfe0e7c426da68d7932c2693fc9,2006,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",0.964,0.595,-6.887,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,1,0,261880,57.0
439,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,We Be Burnin',4kOTDj4SiZPkW1p96WMDNv,https://p.scdn.co/mp3-preview/1b7992d44cd1003c747432a64359df6bbdf7a2a5?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-09-26,"['dance pop', 'dancehall', 'pop rap']",0.95,0.803,-4.195,0.151,0.145,0.0,0.0748,0.86,117.0,1,1,213066,59.0
440,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hate Me,2G46YgY00x0JN7ou4mupqr,https://p.scdn.co/mp3-preview/667e23dc4b08419654185b3bba7efe8b8a107c71?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-09-25,"['neo mellow', 'pop rock', 'post-grunge', 'san marcos tx indie']",0.458,0.684,-5.664,0.0335,0.506,0.0,0.0947,0.198,92.648,4,0,380053,44.0
441,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,You And Me,0815caqt2Lytro5EIzMufT,https://p.scdn.co/mp3-preview/f99bf49a8c47cba49be7322b6c67cd4e5e71e9de?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-03-22,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",0.459,0.427,-7.734,0.0267,0.114,0.0,0.168,0.354,139.902,7,1,195493,73.0
442,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Beep,6GHMJJjpoqiBnw3wgSplL7,https://p.scdn.co/mp3-preview/606e461e640c9855f206dfce1ff4c4e85cb57b0f?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",0.938,0.735,-6.382,0.0434,0.00952,0.0,0.0998,0.55,103.7,7,1,229360,55.0
443,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Oh I Think Dey Like Me,2T31osJ8UyFAXwLH9QW1kr,https://p.scdn.co/mp3-preview/188d8a89256a97cbe5c469817e12bffe02cc9cd3?cid=961d9cfe0e7c426da68d7932c2693fc9,2004-01-01,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.846,0.651,-10.007,0.334,0.000629,0.0,0.058,0.721,83.02,7,1,273880,38.0
444,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Soul Survivor,12bZjnzjuJoyRslVC4BmxU,https://p.scdn.co/mp3-preview/a63ccc35a53e41bed553a137c82b791e9255f343?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.684,0.493,-7.728,0.0459,0.000839,0.0,0.157,0.08,84.03,10,1,280013,54.0
445,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Pump It,2ygMBIctKIAfbEBcT9065L,https://p.scdn.co/mp3-preview/8bc0d3beb7049e7813344bd61e061733abee9670?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['dance pop', 'pop', 'pop rap']",0.648,0.931,-3.15,0.181,0.00937,0.0,0.752,0.744,153.649,1,0,213067,74.0
446,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,When I'm Gone,4CDIEKHMb2MBgvgHBkhiJD,https://p.scdn.co/mp3-preview/26a43df89cae8da120f27af97ac30220fe2a4ded?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['detroit hip hop', 'hip hop', 'rap']",0.618,0.746,-5.476,0.352,0.0553,0.0,0.273,0.75,75.272,10,0,281320,68.0
447,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Hung Up,3850dYVgOFIXJh5U4BFEWH,https://p.scdn.co/mp3-preview/e75e47a5738a5f816c476ddebae9197fca22a975?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-11-11,['dance pop'],0.649,0.647,-7.695,0.0452,0.0039,0.161,0.0686,0.405,125.02,9,0,337733,73.0
448,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Love,0W4NhJhcqKCqEP2GIpDCDq,https://p.scdn.co/mp3-preview/9fdfc60758e706dc6e42e031813e3d6b5aefec6e?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",0.688,0.519,-4.285,0.0283,0.064,0.0,0.1,0.318,116.714,5,1,255333,74.0
449,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,When You're Mad,5FXOEdfNW7nYQrBWtW49Cl,https://p.scdn.co/mp3-preview/0e6a27e36b892b523f5ce5adf3bd45041c89c515?cid=961d9cfe0e7c426da68d7932c2693fc9,2006-01-01,"['dance pop', 'pop', 'urban contemporary']",0.66,0.548,-7.127,0.215,0.364,0.0,0.108,0.436,86.947,6,1,222000,53.0
450,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,https://p.scdn.co/mp3-preview/bea3d1545af1a398e89aceab0765a07b1b1e5061?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-05-23,['alternative hip hop'],0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,6,1,222640,81.0
451,https://open.spotify.com/playlist/3wJb1RHVRtwUDYIFZu6Xoq?si=126a437b165a4e47&pt=238f8bbb84f0bb0c51ce2d04fbd2f2ef,,,3wJb1RHVRtwUDYIFZu6Xoq,I'm Sprung,0DLOyyQvwPTSDKuhpzMMwA,https://p.scdn.co/mp3-preview/13a78bf24e5ad1355cd724c2d09689916f412ac8?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-12-06,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.728,0.327,-11.596,0.0999,0.0948,0.0,0.103,0.195,100.0,0,0,231040,67.0
