,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity,category
937,4m6jGBe6avCq2n0cGCwxsw,You're The Reason I'm Living - Remastered,5Mmp8NLzZ2Rufl0o8jgVow,https://p.scdn.co/mp3-preview/820c6565a8743ed865c6e681c479554b331eb28e?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-01-01,"['adult standards', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'vocal jazz']",0.373,0.221,-11.518,0.0279,0.768,0.0,0.243,0.343,73.536,2,1,147133,0.0,Hit
938,4m6jGBe6avCq2n0cGCwxsw,You've got a Friend,1XBRMuqlpbuFiA6SSuzT42,https://p.scdn.co/mp3-preview/e467c62a1d809064ddfcba5916dceac7a0da66f0?cid=961d9cfe0e7c426da68d7932c2693fc9,2019-05-02,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",0.641,0.227,-15.019,0.0262,0.556,0.0,0.0872,0.513,95.721,9,1,258995,24.0,Hit
939,6hc6miExxLO4jxneIRAI1R,The Way That You Love Me,57ysLbmFhxX9WL9e5QTAmz,https://p.scdn.co/mp3-preview/7839074453facbd941a933ff507f5f3b2054d00a?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-01-01,"['dance pop', 'new wave pop', 'urban contemporary']",0.767,0.852,-8.297,0.0729,0.0932,0.00343,0.0837,0.886,119.971,1,1,321178,35.0,no Hit
940,6hc6miExxLO4jxneIRAI1R,(Oh) Pretty Woman - 2015 Remaster,7ptv3yXdBWwzO7rVA62rwy,https://p.scdn.co/mp3-preview/49450ec0562cd3152aaec3dd7824db3f96fd3765?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-04-14,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",0.441,0.97,-2.1,0.0708,0.192,1.68e-06,0.312,0.5,128.289,1,0,172671,59.0,no Hit
941,6hc6miExxLO4jxneIRAI1R,(She's) Sexy and 17,3kijKl7Er0lhgJsGAsNs1w,https://p.scdn.co/mp3-preview/478ad127c2d29d7f31f75bff5212ec84d0872454?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-08-15,"['instrumental surf', 'rock-and-roll', 'rockabilly']",0.527,0.871,-10.421,0.0409,0.12,0.0,0.0921,0.719,89.503,9,1,210867,31.0,no Hit
942,6hc6miExxLO4jxneIRAI1R,Fight For Your Right,5NLuC70kZQv8q34QyQa1DP,https://p.scdn.co/mp3-preview/707ddc00a12e013b580a7b8e51fa0e23f40a76bc?cid=961d9cfe0e7c426da68d7932c2693fc9,1986-11-15,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",0.503,0.858,-6.296,0.0657,0.00757,0.00234,0.0803,0.419,133.615,8,1,208653,69.0,no Hit
943,6hc6miExxLO4jxneIRAI1R,19 Somethin',0fwYreBOZKkfhmUWEf2vyB,https://p.scdn.co/mp3-preview/22151b782ce1faa1e2623f312506a79e8929fb80?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-10-14,"['contemporary country', 'country', 'country road']",0.524,0.81,-4.871,0.0628,0.0137,0.0,0.0721,0.73,179.987,4,1,202651,4.0,no Hit
944,6hc6miExxLO4jxneIRAI1R,1st of Tha Month,1dF5Y2dd7Wm4wZKvVjWBpr,https://p.scdn.co/mp3-preview/1e90bcbb28865fc68bd71a05c685857aac07e891?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-07-25,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",0.729,0.581,-8.235,0.18,0.0777,3.81e-06,0.696,0.508,74.038,5,0,314680,65.0,no Hit
945,6hc6miExxLO4jxneIRAI1R,21 Guns,64yrDBpcdwEdNY9loyEGbX,https://p.scdn.co/mp3-preview/431b2787cb98a4dea90606248e0a835afbf6b6f3?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-05-15,"['permanent wave', 'punk']",0.268,0.742,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,5,1,321093,73.0,no Hit
946,6hc6miExxLO4jxneIRAI1R,3,6pymOcrCnMuCWdgGVTvUgP,https://p.scdn.co/mp3-preview/ddbd0f9d3ec4e6de41bb800d1fd584a6150d5ff3?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-11-09,"['dance pop', 'pop']",0.697,0.709,-1.917,0.0455,0.0452,0.0,0.138,0.787,134.91,5,0,213173,61.0,no Hit
947,6hc6miExxLO4jxneIRAI1R,4 Seasons Of Loneliness,1TyNecZDYU3BP3EitfpgnT,https://p.scdn.co/mp3-preview/1beacc9e86043e85176cac537749f7b540d63384?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-03-23,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",0.591,0.489,-10.509,0.0385,0.806,1.25e-05,0.116,0.196,98.471,1,1,292400,50.0,no Hit
948,6hc6miExxLO4jxneIRAI1R,5 O'Clock (feat. Lily Allen & Wiz Khalifa),42EMFjvFtOki8MA0JNZqVK,https://p.scdn.co/mp3-preview/cade55d6fe51c2e274e072670013aa4e5b5f5ee0?cid=961d9cfe0e7c426da68d7932c2693fc9,2011-12-06,"['dance pop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0.523,0.742,-5.495,0.227,0.0697,0.0,0.102,0.353,83.066,7,0,281280,58.0,no Hit
949,6hc6miExxLO4jxneIRAI1R,50 Ways to Say Goodbye,2NniAhAtkRACaMeYt48xlD,https://p.scdn.co/mp3-preview/859a26b5e46ac6ddc3e0f8d01fbb3159e3a6afe9?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-04-17,"['dance pop', 'neo mellow', 'pop', 'pop rock']",0.591,0.935,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043,6,1,247947,66.0,no Hit
950,6hc6miExxLO4jxneIRAI1R,634-5789,5Ju2ZF0o78C89oFrAhvDIC,https://p.scdn.co/mp3-preview/f85c1957747732f129f8f4b2fbf9abe9fce0fed6?cid=961d9cfe0e7c426da68d7932c2693fc9,1966,"['classic soul', 'funk', 'memphis soul', 'rock-and-roll', 'soul', 'southern soul']",0.647,0.388,-11.92,0.0407,0.31,0.000701,0.792,0.765,103.246,2,1,178586,39.0,no Hit
951,6hc6miExxLO4jxneIRAI1R,7 Things - Single Version,5ecZWU5uQOiCVSnPxBZNmT,https://p.scdn.co/mp3-preview/c72ced8af5595168702ef098027459ce210fb4b9?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-01-01,['pop'],0.59,0.903,-4.478,0.0363,0.0232,0.0,0.0786,0.542,107.023,1,0,213453,64.0,no Hit
952,6hc6miExxLO4jxneIRAI1R,A Different Corner,7njBQO43OYrfIqwXO6Gcyv,https://p.scdn.co/mp3-preview/682620544999716499160b4311d2ea737b3f06a9?cid=961d9cfe0e7c426da68d7932c2693fc9,1986-11-25,"['dance pop', 'new wave pop']",0.436,0.252,-13.011,0.0271,0.841,0.00628,0.106,0.191,100.59,8,0,237867,42.0,no Hit
953,6hc6miExxLO4jxneIRAI1R,A Fool Never Learns - Single Version,78Uz5O2o00RpnNNlvOMl7K,https://p.scdn.co/mp3-preview/ae90e058ac10ce19ed355117a058402632632c54?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-05-10,"['adult standards', 'easy listening', 'lounge']",0.542,0.706,-9.038,0.0318,0.778,1.21e-05,0.363,0.755,98.348,5,1,121787,14.0,no Hit
954,6hc6miExxLO4jxneIRAI1R,A Love Bizarre,5R6ol4f8WCUCWNrB7Ymf99,https://p.scdn.co/mp3-preview/c57f5bb3012653357d4295c927ae8f770cde2382?cid=961d9cfe0e7c426da68d7932c2693fc9,1985,"['freestyle', 'funk', 'minneapolis sound', 'quiet storm', 'rock drums']",0.768,0.612,-13.381,0.0454,0.0217,0.0239,0.0513,0.878,113.798,1,1,738053,43.0,no Hit
955,6hc6miExxLO4jxneIRAI1R,A Love Song,1TvCh7rs00BamgwB98rXzA,https://p.scdn.co/mp3-preview/7b89552bf3325bda2cbef9d9c76b4210ac1d69d4?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-01-01,"['adult standards', 'canadian country', 'canadian pop', 'mellow gold', 'soft rock']",0.507,0.417,-11.004,0.0313,0.706,0.0,0.195,0.669,138.161,7,1,168533,41.0,no Hit
956,6hc6miExxLO4jxneIRAI1R,A New Day Has Come,6LefIBy3hzTN6Yd1m81gpC,https://p.scdn.co/mp3-preview/b99dc1fd6568ae6a0d721c626316c7685891c8af?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-03-22,['canadian pop'],0.436,0.333,-9.869,0.0354,0.722,9.61e-06,0.187,0.0609,119.483,6,1,341800,52.0,no Hit
957,6hc6miExxLO4jxneIRAI1R,A Rose Is Still a Rose,3pi27Gt4NetgWmEMFOCjBQ,https://p.scdn.co/mp3-preview/b972c5244abda25d87d7eca9fe6214a3e6618626?cid=961d9cfe0e7c426da68d7932c2693fc9,1998-03-10,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",0.631,0.793,-7.551,0.251,0.212,0.0,0.0441,0.826,175.814,8,0,266667,39.0,no Hit
958,6hc6miExxLO4jxneIRAI1R,A Thousand Years,4qefHyLKbyW3yeqk5Jrjey,https://p.scdn.co/mp3-preview/b80d6e2a426bd586523ac5a028164efd0882ae4b?cid=961d9cfe0e7c426da68d7932c2693fc9,2020-05-15,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",0.423,0.407,-7.45,0.0267,0.312,0.000961,0.11,0.161,139.048,10,1,285120,62.0,no Hit
959,6hc6miExxLO4jxneIRAI1R,Addicted,3pxCXv0NACYfYnLjFcQW5D,https://p.scdn.co/mp3-preview/cab29adc0720bb8b06527985c95e7832ceffbe50?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-01-01,"['alternative metal', 'nu metal', 'post-grunge']",0.512,0.864,-4.146,0.0338,0.000821,0.0,0.0982,0.527,138.018,7,1,222827,68.0,no Hit
960,6hc6miExxLO4jxneIRAI1R,Adore You,5AnCLGg35ziFOloEnXK4uu,https://p.scdn.co/mp3-preview/1a66b7a1b05ab7036b4460b251ac954193bff749?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-10-04,['pop'],0.583,0.655,-5.407,0.0315,0.111,3.57e-06,0.113,0.201,119.759,0,1,278747,70.0,no Hit
961,6hc6miExxLO4jxneIRAI1R,After All (Love Theme From Chances Are),0ACu78PvVsOFYIKgRkKbGZ,https://p.scdn.co/mp3-preview/92e9428fc3e880415c1f13026e90f21bbf484af7?cid=961d9cfe0e7c426da68d7932c2693fc9,1989-01-01,"['dance pop', 'hollywood', 'new wave pop']",0.517,0.335,-13.104,0.0324,0.561,0.0,0.0876,0.163,138.096,4,1,244360,64.0,no Hit
962,6hc6miExxLO4jxneIRAI1R,Ain't No Mountain High Enough - Mono Version,65wiViJrFvV0J55diHUjbg,,2021-12-03,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",0.617,0.835,-5.384,0.0321,0.359,0.000698,0.118,0.833,129.172,11,0,149000,0.0,no Hit
963,6hc6miExxLO4jxneIRAI1R,All For You,2skmOCFU64Bg7Ytkgwliwe,https://p.scdn.co/mp3-preview/e20c1d0cc750d3e379de4a9b6c47f19a45784e5b?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-01-01,"['neo mellow', 'pop rock']",0.633,0.754,-6.495,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,8,1,218707,65.0,no Hit
964,6hc6miExxLO4jxneIRAI1R,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",12PNcnMsjsZ3eHm62t8hiy,https://p.scdn.co/mp3-preview/50fa8a801ace90aed6518b6a714fc3fd7415f483?cid=961d9cfe0e7c426da68d7932c2693fc9,2010-03-02,"['hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.545,0.781,-3.616,0.185,0.0139,0.0,0.161,0.277,150.097,10,1,232507,68.0,no Hit
965,6hc6miExxLO4jxneIRAI1R,All I Really Want To Do,7mkhdRep3PFme6KECigXsS,https://p.scdn.co/mp3-preview/fa2fbf30114de9ea403e494a9ea3873a17ca94c5?cid=961d9cfe0e7c426da68d7932c2693fc9,1965-10-16,"['dance pop', 'hollywood', 'new wave pop']",0.549,0.256,-15.933,0.034,0.253,0.0,0.226,0.244,124.332,3,1,178147,33.0,no Hit
966,6hc6miExxLO4jxneIRAI1R,All Night Long - Live,65EIbf7NoglauBpdvE7T4b,https://p.scdn.co/mp3-preview/05fd54138a4f33862b641948c85a384918cf59ea?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-01-22,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'symphonic rock']",0.205,0.869,-9.094,0.106,0.0978,0.357,0.94,0.467,136.98,9,1,246677,3.0,no Hit
967,6hc6miExxLO4jxneIRAI1R,All or Nothing,7sS1P9f8SDyl03hqC1etWU,https://p.scdn.co/mp3-preview/cd7e45f60574a40b65f0498cb46a7cb1376365b5?cid=961d9cfe0e7c426da68d7932c2693fc9,1988-11-14,['new jack swing'],0.877,0.85,-13.03,0.0725,0.0154,0.00369,0.114,0.808,100.733,1,1,200600,36.0,no Hit
968,6hc6miExxLO4jxneIRAI1R,All She Wants To Do Is Dance,4yCRCEAfCMRyqCpBSd0qDp,https://p.scdn.co/mp3-preview/ed2b42b95415ea38f3cbb4471d431cf30d89f89c?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-01-01,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",0.702,0.558,-11.952,0.0288,0.0304,0.0,0.0528,0.903,114.932,7,1,269107,55.0,no Hit
969,6hc6miExxLO4jxneIRAI1R,All Summer Long,5rX6C5QVvvZB7XckETNych,https://p.scdn.co/mp3-preview/deba72d95a6ea3960f6353ca105d0f2ee7d04099?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-10-09,"['alternative metal', 'nu metal']",0.7,0.864,-3.629,0.0283,0.0212,0.0,0.0956,0.887,102.997,7,1,297587,71.0,no Hit
970,6hc6miExxLO4jxneIRAI1R,All This Love - Single Version,3fe6yNP3sB78orGEn47IPl,https://p.scdn.co/mp3-preview/e553553a3928da138d7f82b2457cb45522184dd7?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-01-01,"['contemporary r&b', 'disco', 'funk', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.466,0.496,-10.202,0.0425,0.167,7.47e-05,0.124,0.415,187.116,5,0,248867,26.0,no Hit
971,6hc6miExxLO4jxneIRAI1R,Almost Doesn't Count,5ZCv9I8mgChcYkSrLuLSTc,https://p.scdn.co/mp3-preview/3bb7484a02b71bc7fbaec0b4337425e9b8cc6343?cid=961d9cfe0e7c426da68d7932c2693fc9,1998-05-29,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",0.682,0.543,-7.063,0.0454,0.494,0.0,0.158,0.478,71.582,0,0,218467,54.0,no Hit
972,6hc6miExxLO4jxneIRAI1R,Already Gone,4fq2YUONcgrCJ2SPndSeKC,https://p.scdn.co/mp3-preview/250783e3dfeaf31e9527eff611af97055c57edd6?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-03-06,"['dance pop', 'pop', 'post-teen pop', 'talent show']",0.209,0.872,-2.996,0.0757,0.217,0.0,0.0768,0.294,78.139,9,1,281560,56.0,no Hit
973,6hc6miExxLO4jxneIRAI1R,Alright (feat. Super Cat),3uGjLZ5abCyCfYXBVfpf8X,https://p.scdn.co/mp3-preview/ee3f1bde78677ae2ff1950ae11e67e87a7b622b0?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-08-03,"['hip hop', 'old school atlanta hip hop', 'rap']",0.803,0.582,-11.286,0.19,0.00432,4.26e-05,0.252,0.547,97.305,10,0,243333,33.0,no Hit
974,6hc6miExxLO4jxneIRAI1R,Always in My Heart,1sLsMniemCXbMby9w45pAm,https://p.scdn.co/mp3-preview/1ef1bf08fe16f6f5cfab9d806ec4bae9185a5f7a?cid=961d9cfe0e7c426da68d7932c2693fc9,1993,"['contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.716,0.567,-10.31,0.0256,0.0364,4.43e-05,0.159,0.549,124.153,6,1,338280,41.0,no Hit
975,6hc6miExxLO4jxneIRAI1R,Always on My Mind,07ABETRdek3ACMpRPvQuaT,https://p.scdn.co/mp3-preview/85acd16309f68796e2ad8abf0f9b0c0eda174839?cid=961d9cfe0e7c426da68d7932c2693fc9,1998-03-31,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.533,0.783,-10.61,0.0366,0.0116,0.0565,0.186,0.726,124.874,7,1,234907,70.0,no Hit
976,6hc6miExxLO4jxneIRAI1R,Amazing Grace,6Sueudn0VQA4AXRsFKQbFl,https://p.scdn.co/mp3-preview/33a06daef27e7a10a8b372c04edcd9891752850f?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-08-21,"['american folk revival', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",0.192,0.263,-11.83,0.0332,0.945,0.0,0.203,0.196,87.747,3,1,248693,44.0,no Hit
977,6hc6miExxLO4jxneIRAI1R,American Honey,407yUHUXE8eBJ5PAGLCQvx,https://p.scdn.co/mp3-preview/c17db06a4f25ce515e8ba8a311548d0ee03ad5ba?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-08-31,[unknown],0.588,0.684,-5.154,0.0288,0.511,0.0,0.141,0.12,85.993,1,1,224867,30.0,no Hit
978,6hc6miExxLO4jxneIRAI1R,American Soldier,0oVWPlnK5eAqnJCVB0FvpP,https://p.scdn.co/mp3-preview/f5501b7a4bb8cf16d8e952f90bc3c8dc54c30ace?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-11-04,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.565,0.541,-8.426,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,9,1,263333,55.0,no Hit
979,6hc6miExxLO4jxneIRAI1R,Amnesia,0dIOvducp7ujHTqj66cQ3X,https://p.scdn.co/mp3-preview/ca59a5d79a8e2c9d58d064d645f71f6d4ebfe024?cid=961d9cfe0e7c426da68d7932c2693fc9,2014-06-27,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.594,0.497,-5.26,0.0303,0.0343,0.0,0.162,0.101,101.668,2,1,237248,64.0,no Hit
980,6hc6miExxLO4jxneIRAI1R,And Our Feelings,27sYHmgfRvHFyQ5vrm5nQp,https://p.scdn.co/mp3-preview/3911d36d94ab5123a18244e8da9985f0cc74f6eb?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-08-24,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.741,0.592,-7.819,0.0298,0.138,0.0,0.224,0.27,128.137,4,1,342360,31.0,no Hit
981,6hc6miExxLO4jxneIRAI1R,Angel,7ov1nZ2QZc3LIuCXXERZP0,https://p.scdn.co/mp3-preview/1c553ec94e18c7fffa237011de81be4ba382ac5b?cid=961d9cfe0e7c426da68d7932c2693fc9,1984-11-12,"['dance pop', 'pop']",0.754,0.618,-13.66,0.0357,0.298,0.000207,0.345,0.836,133.237,7,1,236133,47.0,no Hit
982,6hc6miExxLO4jxneIRAI1R,Angie,1GcVa4jFySlun4jLSuMhiq,https://p.scdn.co/mp3-preview/e956dbcf6232ee5d1fb9ace688ce332b22f15a63?cid=961d9cfe0e7c426da68d7932c2693fc9,1973-08-31,"['british invasion', 'classic rock', 'rock']",0.429,0.554,-6.128,0.0291,0.67,0.000152,0.105,0.407,136.302,9,0,272000,71.0,no Hit
983,6hc6miExxLO4jxneIRAI1R,Animal,0l4DTppOxy7NUaEcwXuOb6,https://p.scdn.co/mp3-preview/282ba2881bc2f1f77f4ae2b11d8b5aa9c97242da?cid=961d9cfe0e7c426da68d7932c2693fc9,2010,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",0.482,0.829,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99,5,1,212307,63.0,no Hit
984,6hc6miExxLO4jxneIRAI1R,Another Saturday Night,5z8DiKSG4EwxmO6gUi12rZ,https://p.scdn.co/mp3-preview/b0e76bc1287c47f14da56b3e62df225e4ce6e1cd?cid=961d9cfe0e7c426da68d7932c2693fc9,1964-03-01,"['adult standards', 'classic soul', 'soul']",0.776,0.659,-7.767,0.051,0.434,0.0,0.0868,0.969,123.094,9,1,160000,59.0,no Hit
985,6hc6miExxLO4jxneIRAI1R,Any Day Now,30upl1YT1suEgSDpIopSky,https://p.scdn.co/mp3-preview/cee68f99ee87f43d50095776eaa533a6c550ffd0?cid=961d9cfe0e7c426da68d7932c2693fc9,1982-05-01,"['classic country pop', 'country', 'country rock', 'nashville sound']",0.696,0.532,-9.705,0.0237,0.148,0.00246,0.0842,0.624,103.359,5,1,222400,50.0,no Hit
986,6hc6miExxLO4jxneIRAI1R,Anything,1ib9zzAc7DsTdTtp0LFMS0,https://p.scdn.co/mp3-preview/1073c7a940c02d05dade451205c6fd2cbeef3505?cid=961d9cfe0e7c426da68d7932c2693fc9,1992-10-27,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.474,0.459,-13.887,0.0347,0.139,0.0,0.317,0.407,171.817,5,1,168107,39.0,no Hit
987,6hc6miExxLO4jxneIRAI1R,Anything (feat. Next),38084tN66v4KHqiLpl9cN8,https://p.scdn.co/mp3-preview/ba27fab7cc0938da1e9527a94b63710ec4e0908d?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-03-13,"['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.731,0.377,-7.907,0.0425,0.0516,0.0,0.137,0.452,105.743,5,1,287027,56.0,no Hit
988,6hc6miExxLO4jxneIRAI1R,Are You Gonna Kiss Me or Not,2SQR7gwIYkmF7C8td0r9or,https://p.scdn.co/mp3-preview/0467c8de7290af13d5ba759d19736ac5fe03c78a?cid=961d9cfe0e7c426da68d7932c2693fc9,2021-10-08,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.49,0.675,-6.365,0.0326,0.0323,0.0,0.0858,0.618,151.913,8,1,183293,8.0,no Hit
989,6hc6miExxLO4jxneIRAI1R,Are You Lonesome Tonight?,4wM7V31TsZzzDBEH02Hltb,https://p.scdn.co/mp3-preview/f2773686feeb838fd8db9c00168639c87fcc1617?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-09-24,"['rock-and-roll', 'rockabilly']",0.421,0.201,-12.399,0.0436,0.917,0.000436,0.116,0.188,129.689,0,1,186507,49.0,no Hit
990,6hc6miExxLO4jxneIRAI1R,Arthur's Theme (Best That You Can Do),5fnOrhQ4KgT5irGCjIccGH,https://p.scdn.co/mp3-preview/912f926fab71be4834a37da69626aa40deef7639?cid=961d9cfe0e7c426da68d7932c2693fc9,1981,"['adult standards', 'album rock', 'classic rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",0.526,0.515,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,9,1,234493,71.0,no Hit
991,6hc6miExxLO4jxneIRAI1R,As Good As I Once Was,7G6l2FtQyRhQgYgut2I6i8,https://p.scdn.co/mp3-preview/97df937accce6b3d8987977d5d15ba555473db4d?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-01-01,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.68,0.87,-4.461,0.0393,0.266,0.0,0.109,0.646,119.075,5,1,227840,69.0,no Hit
992,6hc6miExxLO4jxneIRAI1R,As I Lay Me Down,6S8ZXzeXsfCj8qi9179McI,https://p.scdn.co/mp3-preview/97891f8a3bd10d058045d6b9365a912698c6b643?cid=961d9cfe0e7c426da68d7932c2693fc9,1994-07-21,"['lilith', 'new wave pop', 'pop rock']",0.519,0.737,-8.7,0.0437,0.645,1.77e-06,0.271,0.668,82.999,10,1,248893,55.0,no Hit
993,6hc6miExxLO4jxneIRAI1R,Austin,2WQAknZHrJAEQOFXe0F44P,https://p.scdn.co/mp3-preview/b58765e158eb3c9b9dd23119e86dcfa3f369da9b?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-07-31,"['contemporary country', 'country', 'country road', 'oklahoma country']",0.605,0.609,-7.063,0.0278,0.188,0.0,0.0982,0.275,119.914,7,1,230333,62.0,no Hit
994,6hc6miExxLO4jxneIRAI1R,Ayo Technology,6kfQDanT6Buh4Wu73ghbav,https://p.scdn.co/mp3-preview/082f3b939b12a1bae9b1802f229cf33d39d19e60?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-01-01,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",0.63,0.782,-5.44,0.132,0.0828,0.0,0.034,0.418,140.144,8,0,247947,67.0,no Hit
995,6hc6miExxLO4jxneIRAI1R,Baby,6cZPfzVtkicrA3CyjqYKhu,https://p.scdn.co/mp3-preview/0f977c296a5fcb00f91d4e3cfd61f47371aa9611?cid=961d9cfe0e7c426da68d7932c2693fc9,2002-01-01,"['dance pop', 'hip hop', 'hip pop', 'r&b', 'urban contemporary']",0.567,0.58,-5.757,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,4,0,265707,58.0,no Hit
996,6hc6miExxLO4jxneIRAI1R,"Baby, I Need Your Lovin'",6Sfz7OhN8Hh9plicJoIvDw,https://p.scdn.co/mp3-preview/b0ee6c720461987809b161556c6dfb4bc2aa0f3e?cid=961d9cfe0e7c426da68d7932c2693fc9,1967-06-23,"['bubblegum pop', 'folk rock']",0.539,0.423,-11.667,0.0284,0.781,0.0,0.179,0.72,106.946,0,1,190200,37.0,no Hit
997,6hc6miExxLO4jxneIRAI1R,Baby Scratch My Back - Single Version,4BbLz6pVP5oXl2plR7HLMZ,https://p.scdn.co/mp3-preview/63a29df2f1f439942ea63a27a302c678edb6eb27?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-07-24,"['acoustic blues', 'blues', 'blues rock', 'electric blues', 'funk', 'harmonica blues', 'louisiana blues', 'rhythm and blues', 'rock-and-roll', 'soul', 'swamp blues', 'swamp rock', 'traditional blues']",0.802,0.455,-11.673,0.0537,0.803,0.585,0.0607,0.932,122.853,5,1,173600,50.0,no Hit
998,6hc6miExxLO4jxneIRAI1R,"Baby, I Love Your Way",0LdHslmYWhOcyr23vUAXxw,https://p.scdn.co/mp3-preview/1f050ff90bb4a9488652b0352646340612ae1bb6?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-02-26,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.75,0.249,-12.847,0.0382,0.616,0.000134,0.0967,0.313,132.15,0,1,309760,53.0,no Hit
